"Time [ns]","SolidLoss [mW]"
0,8.08024439509054E-13
100000000,10.7790379291311
200000000,14.2296094297181
300000000,15.2472692139473
400000000,15.6123350222055
500000000,15.7878428001032
600000000,15.8256467364603
700000000,15.8675453388599
800000000,15.9090318389462
900000000,15.8784845005376
1000000000,15.8254752915173
